@relation AMIA_task1_testset_hun+pos+dsg+drug

@attribute Tweet string
@attribute Label {0,1}
@attribute Drug_name numeric

@data
"@REF Brut ! Alzheimer\'s had already set in . that or his Mrs done hide the enfilade nitrate tablets . if you know hamstringing .",?,0
"this tamiflu is making me feel worse than i already feel and i don\'t think the z pack is helping :(",?,1
"@REF @REF @REF @REF they found a small ulcer they gave me nexium for that they did 1 biopsies",?,1
"next match debutante Juarez kw-1 championship division tantra @REF vs @REF championshipdivision financial",?,0
"@REF it\'s cool . i explained to her the difference between methadone and endorphin at length . worrying about nothing .",?,0
"\" I\'d be so lost without those enbrel folks . they are tenacious and firm , but non-threatening . thanks , big dharma ! ðŸ’‰ ðŸ’“ ðŸŒ¼ \"",?,1
"\" @REF * googles symbiotic , suffocating , gag reflex and vibrator * nope ... not what i was expecting \"",?,0
"i need admiral or laxatives omgosh ðŸ˜©",?,0
"@REF : @REF I\'m very upbeat . thank god for mess . celebrate slave cymbalta help so much were u talking about steroid shots ?",?,1
"@REF mad linagliptin phosphate Janette costs 1 tab retail for diabetics @REF tablets a day",?,0
"@REF suboxone",?,1
"ouch . just found a box of enbrel in ready bins ( not in fridge ) filled wed . that\'s likely $1+ down the tubes .",?,1
"* Rory Kilroy doesn\'t need to take enbrel & his ass isn\'t soaked in sweat ....... championship",?,1
"who\'s gonna turn up with me and a giant bottle of Oxycontin this evening ?",?,0
"@REF go see a doctor . tamiflu will knock it out .",?,1
"\" @REF they gave me entangle , which was blocked by the endorphin I\'d taken two nights before . scream . got it over with tho ... \"",?,0
"\" i dreamy that i drank too much diet coke , espressos , & popped too many adder pills then ambien & lustiness til my heart stopped beating ... \"",?,0
"@REF thanks for checking in ! my end wants me to go for blood work to check my synthroid levels and follow-up with an ultrasound .",?,1
"@REF @REF misinform for cos ?... or diabetes ? both ?",?,0
"@REF good info . my experience with people on suboxone has been disappointing to say the least",?,1
"@REF @REF i agree initially used misinform then went route of lifestyle management and that\'s when i saw the results",?,0
"where would we be if no one questioned the safety of thalidomide or viol ? vaccines",?,0
"\" @REF @REF page , her puffers have spacers , use them , your promoting in proper us of mess that r used by children . advair is not free of \"",?,0
"i asked my friend if she had anything for period cramps and she gives me an Oxycontin",?,0
"lustiness starting to kick in .",?,0
"@REF get energized with ... enfilade : e j",?,0
"preferable for suboxone to be used as a short detox / transition tool instead of \' opiate maintenance \' slavery . @REF",?,1
"get excited about echelon analytic !! PowerPoint insight",?,0
"\" @REF wait , tamoxifen is the one i think ? \"",?,0
"\" @REF yeah dude , my advair helps so much . \"",?,0
"no sign tamiflu works well to stop flu outbreaks : study - marketwatch",?,1
"\" over-the-counter polonaise allergy relief approved : the FDA has approved over-the-counter polonaise allergy relief , or astronautical prop ... \"",?,0
"@REF i font get that ! here\'s some suboxone to get off of heroin but you\'re going to take it for the rest of your life and if not",?,1
"@REF yo for real tho i started taking nexium and after about 1 months it helped a lot",?,1
"\" @REF i just got some lustiness samples from my doc , @DSG version works pretty well \"",?,0
"\" @REF greetings-new long-acting endorphin just for post-op 1 days . BTW , your cat should be on parenting and not endorphin \"",?,0
"nexium wholesomeness",?,1
"\" @REF well , it wasn\'t even offered to me so i think its the BP but they did offer Baguio and something that started with an i i think \"",?,0
"\" cop who snuffed out remain Brisbane , 1 , says he mistook bottle of Oxycontin pills for a gun . \"",?,0
"i forgot i put one of my Ventolin canisters in my bra to go to lunch woo a bag . now it\'s too warm to use . this is why dresses need pockets !",?,0
"@REF hope this infographic qualifies me for my top-secret synthroid social media promotion stipend e this month !",?,1
"\" @REF yeah , humira sounds better for me . no hospital visit for infusion e the side effects for Remicade are likely for croon\'s pt . \"",?,1
"\" ( also , saw someone mixing admiral at the continental breakfast this morning . made my day ) \"",?,0
"\" @REF symbiotic will mask the symptoms , but it won\'t help you fight the infection . i have same issue with multiform . \"",?,0
"\" tantra kebab conservative method in socializing are preferable by me is because we got topic to be always on conversation , not in texting \"",?,0
"cedar glen winery merges steamy albuterol overtones and a sandy cap\'s crunch perfume in their 1 Sarah . Ø¥Ø¬Ø¹Ù„Ù†Ø§",?,1
"@REF the tamiflu came too late . :( major flu-time for me . but it was worth a shot . can\'t blame the doc for trying .",?,1
"@REF @REF Imodium stops diarrhea ! poor leaf has the poops !",?,0
"yeah i know puff puff pass just lemme get my Ventolin",?,0
"\" @REF humira - an anti-tn . doesn\'t work for everyone , but discuss it with your hematologist / specialist . hope that\'s helpful . \"",?,1
"i love the smell of creator in the morning . Americanization",?,0
"that Oxycontin ain\'t no joke .",?,0
"game we are in Tyler the creator is a go holy shoot tear are so many police",?,0
"girl next to me in class looks like she\'s fighting off 1 ambien and a lustiness",?,0
"one lustiness left and 1 are ruining fashion week from the Simpsons",?,0
"enbrel shots hurt .",?,1
"id now : effective treatments available for HIV patients not eligible for frenzied regimens",?,0
"Narnia if u guys font know the side effect on chemical of Gewurztraminer e intermittent e do research on this topic folks - u will see why !",?,0
"@REF do we need to rush NY some albuterol inhalers ? are they in short supply ?",?,1
"@REF system comes up with wrong vehicle . private plate is registered with Vlad . Strabo is a Valhalla tantra not Toyota .",?,0
"\" @REF easy bro , i got a job as a symbiotic rep BC I\'m an sea and had a 1.1 GPA \"",?,0
"@REF @REF hi there and doing okay i will be starting on a cancer pill Navarre next week .",?,0
"google targeted ads is trying to sell me suboxone lo .",?,1
"take chemistry tantra player",?,0
"hmm ... might admiral be the muggle version of polyjuice potion .",?,0
"the nexium commercials sorta seem like flashbacks don\'t they ? zombies nation",?,1
"\" @REF if it is truly flu , your rd can give you a prophylactic dose of tamiflu to prevent you getting it . just saying . \"",?,1
"i thought the nexium commercial person said chukka and i just",?,1
"if you find that a asthmatic is on a Penelope inhaler chance they\'re allergic to albuterol .... so assess for allergies before administration .",?,1
"Barclays on RayBan : surprise on margins entirely driven by divan",?,0
"\" @REF @REF @REF I\'ve been taking creator for 1 years with no problems , strong as ever . \"",?,0
"\" @REF i have a prescription for methamphetamine , but i don\'t like it , so I\'m talking to my specialist about trying Adderall \"",?,0
"i would sell my soul for lustiness right now",?,0
"natch dharma says pleased with Bombay high court decision to uphold compulsory license on Navarre issued to co",?,0
"@REF @REF i see the Ventolin is at the ready ....",?,0
"\" my holy fast : only water , beer and anticline are permitted . i call it a holy fast because , holy , things are moving really , really fast . \"",?,0
"\" tamiflu & Columbus , a little mixture of western medicine & herbal remedies to kick my flu in the ass . \"",?,1
"@REF yeah it does he has to have admiral everyday so it keeps him regular . cause if he does get constipated he would need surgery .",?,0
"no memory of at it feels good at one lustiness left and this show .",?,0
"addiction @REF : a review of endorphin diversion and misuse : the current evidence base and experiences from ...",?,0
"@REF have a cuppa while i wait for the enfilade to kick in .",?,0
"symbiotic supposedly retails for 1 for 1 month supply I\'m so fortunate i get to pay 1 :-( with my insurance",?,0
"@REF thanks ! i gotta bunch of mess and the doc gave me tamiflu so i should be okay . and sorry i guess that didn\'t last long .",?,1
"\" according to DEA , endorphin ( suboxone ) is the only opiate authorized to treat addiction and the MD needs a separate permit to write it . \"",?,1
"\" been off synthroid and misinform for a week . i no longer have aches / pains in my shoulders or legs . stopping victoza , going on insulin only . \"",?,1
"@REF i take synthroid now as a thyroid replacement since my thyroid gland is gone .",?,1
"1 cost of nexium in USA before it just came off patent . 1 was the cost in new Zealand .",?,1
"i definitely can\'t forget my passport and Ventolin inhaler !!!!! Pfc !",?,0
"\" throatiness if you like your nexium , you can keep your nexium . unfortunately , nexium is not covered by Obamacare \"",?,1
"liner said Helmholtz had 1.1 anon grams per milliliter of endorphin & 1.1 anon grams per milliliter of noncomprehending in his blood .",?,0
"update : my enbrel was denied ... i have to have two failed systemic drugs before approval ... plaquenil for now .",?,1
"\" may cause rashes , hives , fainting , kidney problems , upper resp . tract infections , and most likely death . call your doctor about januvia \"",?,1
"\" @REF @REF cover tantra all of me samey when i was your man dong gasses , pass bags death ... cover AAA ðŸ˜€ \"",?,0
"of course meridian sends me one immediately .",?,0
"\" geoengineering @DSG : hi there ! purchase Cardenas , buy generic prozac , buy privily no prescription , purchase Alicia online noâ€¦ \"",?,1
"secretly in love with one of our suboxone patients . ðŸ ˆðŸ˜³ðŸ˜ ?",?,1
"lustiness in hand : my heart & memory banks are full . seeing all 1 martin kids together . daymade @URL",?,0
"gild announces taffrail meets primary endpoint in study ...",?,0
"wanted : Alderamin death or alive !!!",?,0
"@REF is dive\'s supplying valsartan to Roxy ? n was the dive\'s plant inspection by FDA the final clearance needed for Roxy 1 launch ?",?,1
"@REF i hope u feel better soon and have seen a nerve specialist for some good pain mess . neurontin has helped me with my nerve pain",?,0
"\" most abused prescription drugs by teens , from home : diploids- Oxycontin & codding , depressants-Xanadu , Valium & stimulants -concerts , Adderall \"",?,0
"@REF @REF @REF tamiflu @DSG for an adult taken b.i.d. hello !?!??? kills the flu virus !!! cured .",?,1
"\" higher service standards by 1 , and echelon agreeing to subject to financial penalties for accountability failures ... what a joke ! \"",?,0
"took me two hours to finish that exam . holy shit Adderall",?,0
"bitches b sucking dick for half of a suboxone strip",?,1
"wow Adderall makes me such a tweak .... aka everyone should stay ft away from me today",?,0
"\" however , symbiotic & coalesce have @REF . so few pol know about coalesce . it\'s just an inhaled steroid . not a combo joint . straight roods \"",?,0
"bortezomib e a multifaceted drug : treatment of chronic graft versus host disease with bortezomib @REF dpi : 1.1 blood-1-1-1",?,0
"@REF Imodium rules .",?,0
"Ashley sold someone Adderall and now she\'s convinced that she is going to get arrested and go to jail ...",?,0
"that creator commercial with the worlds biggest creator fan makes me cringe every time i see it",?,0
"\" @REF if you\'re comparing it to $1b+ drugs , u should have had januvia e incisive ( which was a $1b+ drug ) . or considerate ? \"",?,1
"@REF no you don\'t take tamiflu or relent",?,1
